run_accession	total_bases	total_spots	isolate	collection_date	geo_loc_name	host	biosample	library_strategy	library_selection	platform	instrument	bioproject	host_category
SRR31914571	92542197	314342	24-034840-002	2024	USA	CATTLE	SAMN46133401	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914572	148592646	506989	24-034839-001	2024	USA	CATTLE	SAMN46133400	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914573	73629778	250555	24-034838-001	2024	USA	CATTLE	SAMN46133399	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914574	173676392	594141	24-034970-002	2024	USA	CATTLE	SAMN46133336	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914575	134773502	458243	24-034837-003	2024	USA	CATTLE	SAMN46133398	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914576	88205823	299732	24-034837-001	2024	USA	CATTLE	SAMN46133397	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914577	79120591	271190	24-034835-001	2024	USA	CATTLE	SAMN46133396	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914578	120036537	407111	24-034834-003	2024	USA	CATTLE	SAMN46133395	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914579	107448096	364178	24-034834-002	2024	USA	CATTLE	SAMN46133394	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914580	78398697	269147	24-034829-002	2024	USA	CATTLE	SAMN46133393	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914581	157987604	541936	24-034829-001	2024	USA	CATTLE	SAMN46133392	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914582	94784827	326632	24-034828-002	2024	USA	CATTLE	SAMN46133391	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914583	69606210	237721	24-034817-002	2024	USA	CATTLE	SAMN46133390	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914584	145085619	494001	24-034816-002	2024	USA	CATTLE	SAMN46133389	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914585	172465185	589113	24-034970-001	2024	USA	CATTLE	SAMN46133335	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914586	165949963	565326	24-034815-002	2024	USA	CATTLE	SAMN46133388	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914587	118494981	404800	24-034815-001	2024	USA	CATTLE	SAMN46133387	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914588	99443158	340318	24-034808-002	2024	USA	CATTLE	SAMN46133386	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914589	136634815	465630	24-034808-001	2024	USA	CATTLE	SAMN46133385	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914590	108420425	372236	24-034807-002	2024	USA	CHICKEN	SAMN46133384	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914591	51134316	175866	24-034807-001	2024	USA	CHICKEN	SAMN46133383	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914592	207008303	711461	24-035262-002	2024	USA	CATTLE MILK PRODUCT	SAMN46133382	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914593	147893104	507996	24-035262-001	2024	USA	CATTLE MILK PRODUCT	SAMN46133381	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914594	202612910	696254	24-035210-003	2024	USA	CATTLE	SAMN46133380	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914595	160046555	547099	24-035210-002	2024	USA	CATTLE	SAMN46133379	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914596	126968672	436537	24-034968-001	2024	USA	CATTLE	SAMN46133334	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914597	208117671	716125	24-035210-001	2024	USA	CATTLE	SAMN46133378	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914598	146754398	502772	24-035209-007	2024	USA	CATTLE	SAMN46133377	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914599	278483971	997746	24-035209-006	2024	USA	CATTLE	SAMN46133376	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914600	233321357	801909	24-035209-005	2024	USA	CATTLE	SAMN46133375	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914601	205675420	707743	24-035209-004	2024	USA	CATTLE	SAMN46133374	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914602	227948824	782833	24-035209-003	2024	USA	CATTLE	SAMN46133373	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914603	130432857	447999	24-035209-002	2024	USA	CATTLE	SAMN46133372	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914604	146077138	501479	24-035209-001	2024	USA	CATTLE	SAMN46133371	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914605	153463623	526962	24-035207-002	2024	USA	CATTLE	SAMN46133370	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914606	191205545	657345	24-035207-001	2024	USA	CATTLE	SAMN46133369	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914607	144072980	492818	24-034947-002	2024	USA	CATTLE	SAMN46133333	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914608	207737528	714293	24-035205-001	2024	USA	CATTLE	SAMN46133368	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914609	157455953	538427	24-035203-001	2024	USA	CATTLE	SAMN46133367	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914610	160138332	548188	24-035202-008	2024	USA	CATTLE	SAMN46133366	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914611	227114254	780919	24-035202-007	2024	USA	CATTLE	SAMN46133365	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914612	220032910	755097	24-035202-006	2024	USA	CATTLE	SAMN46133364	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914613	190540502	657448	24-035202-005	2024	USA	CATTLE	SAMN46133363	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914614	113749171	390354	24-035202-004	2024	USA	CATTLE	SAMN46133362	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914615	145027662	496825	24-035202-003	2024	USA	CATTLE	SAMN46133361	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914616	165059017	567007	24-035202-002	2024	USA	CATTLE	SAMN46133360	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914617	158892383	547441	24-035202-001	2024	USA	CATTLE	SAMN46133359	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914618	154908992	529462	24-034947-001	2024	USA	CATTLE	SAMN46133332	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914619	17226792	59077	24-035201-003	2024	USA	CATTLE	SAMN46133358	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914620	17908457	61508	24-035201-002	2024	USA	CATTLE	SAMN46133357	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914621	20676738	70874	24-035201-001	2024	USA	CATTLE	SAMN46133356	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914622	17599837	60282	24-035199-004	2024	USA	CATTLE	SAMN46133355	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914623	23037715	79126	24-035199-003	2024	USA	CATTLE	SAMN46133354	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914624	28699740	98602	24-035199-002	2024	USA	CATTLE	SAMN46133353	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914625	23744008	81593	24-035199-001	2024	USA	CATTLE	SAMN46133352	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914626	152290093	521858	24-035197-001	2024	USA	CATTLE	SAMN46133351	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914627	23317361	79955	24-035196-005	2024	USA	CATTLE	SAMN46133350	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914628	19918268	68020	24-035196-002	2024	USA	CATTLE	SAMN46133349	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914629	127591515	436546	24-034937-001	2024	USA	CATTLE	SAMN46133331	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914630	24446194	84222	24-035196-001	2024	USA	CATTLE	SAMN46133348	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914631	23935889	82066	24-035194-001	2024	USA	CATTLE	SAMN46133347	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914632	18774148	64250	24-035193-001	2024	USA	CATTLE	SAMN46133346	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914633	147277414	505466	24-035018-003	2024	USA	CATTLE	SAMN46133345	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914634	234564179	806894	24-035018-002	2024	USA	CATTLE	SAMN46133344	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914635	132828280	455494	24-035017-002	2024	USA	CATTLE	SAMN46133343	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914636	94838290	323472	24-035017-001	2024	USA	CATTLE	SAMN46133342	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914637	69222728	235694	24-035010-003	2024	USA	CATTLE	SAMN46133341	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914638	54058473	184382	24-035907-001	2024	USA	MOUNTAIN LION	SAMN46133444	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	other
SRR31914639	41076561	139437	24-035890-002	2024	USA	CATTLE	SAMN46133443	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914640	48606582	165208	24-035890-001	2024	USA	CATTLE	SAMN46133442	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914641	50976876	173747	24-035889-004	2024	USA	CATTLE	SAMN46133441	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914642	41012255	139262	24-035889-003	2024	USA	CATTLE	SAMN46133440	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914643	41000795	138938	24-035889-002	2024	USA	CATTLE	SAMN46133439	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914644	109504928	374505	24-035010-002	2024	USA	CATTLE	SAMN46133340	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914645	46052912	156763	24-035889-001	2024	USA	CATTLE	SAMN46133438	WGS	RANDOM	ILLUMINA	Illumina iSeq 100	PRJNA1102327	cattle
SRR31914646	98530967	336776	24-035509-004	2024	USA	CHICKEN	SAMN46133437	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914647	392204999	1350282	24-035509-003	2024	USA	CHICKEN	SAMN46133436	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914648	315640861	1084531	24-035509-001	2024	USA	CHICKEN	SAMN46133435	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914649	482279906	1656085	24-035508-003	2024	USA	TURKEY	SAMN46133434	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914650	102006116	347340	24-035508-002	2024	USA	TURKEY	SAMN46133433	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914651	121674339	414663	24-035508-001	2024	USA	TURKEY	SAMN46133432	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914652	94669383	323837	24-035507-006	2024	USA	CHICKEN	SAMN46133431	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914653	110522130	378311	24-035507-005	2024	USA	CHICKEN	SAMN46133430	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914654	89715907	307893	24-035507-003	2024	USA	CHICKEN	SAMN46133429	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31914655	106936629	364877	24-035010-001	2024	USA	CATTLE	SAMN46133339	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914656	168252157	575292	24-034933-001	2024	USA	CATTLE	SAMN46133330	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31914657	108710576	373782	24-035004-003	2024	USA	CATTLE	SAMN46133329	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885814	212478900	731074	24-037046-003	2024	USA	CATTLE	SAMN46070057	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885817	88252529	296957	24-037984-003	2024	USA	CHICKEN	SAMN46070135	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885818	134287616	453514	24-037984-002	2024	USA	CHICKEN	SAMN46070134	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885819	140183728	473105	24-037984-001	2024	USA	CHICKEN	SAMN46070133	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885820	154205209	523010	24-037839-001	2024	USA	CATTLE	SAMN46070132	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885821	155062076	524862	24-037834-001	2024	USA	CATTLE	SAMN46070131	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885822	170620877	578950	24-037833-001	2024	USA	CATTLE	SAMN46070130	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885823	132016911	449154	24-037832-001	2024	USA	CATTLE	SAMN46070129	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885824	109192908	371189	24-037824-003	2024	USA	CATTLE	SAMN46070128	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885825	106396201	360947	24-037045-004	2024	USA	CATTLE	SAMN46070056	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885826	123013233	417482	24-037824-002	2024	USA	CATTLE	SAMN46070127	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885827	101011721	345124	24-037823-003	2024	USA	CATTLE	SAMN46070126	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885828	126517803	429534	24-037823-002	2024	USA	CATTLE	SAMN46070125	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885829	166872842	567113	24-037823-001	2024	USA	CATTLE	SAMN46070124	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885830	205204157	694717	24-037822-003	2024	USA	CATTLE	SAMN46070123	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885831	267583337	905335	24-037822-002	2024	USA	CATTLE	SAMN46070122	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885832	173261035	588370	24-037822-001	2024	USA	CATTLE	SAMN46070121	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885833	167669434	569568	24-037821-002	2024	USA	CATTLE	SAMN46070120	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885834	137255400	465440	24-037820-001	2024	USA	CATTLE	SAMN46070119	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885835	142357861	482008	24-037817-001	2024	USA	CATTLE	SAMN46070118	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885836	97869335	333428	24-037045-003	2024	USA	CATTLE	SAMN46070055	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885840	162153369	551471	24-037590-001	2024	USA	CATTLE	SAMN46070114	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885841	146605775	496856	24-037578-001	2024	USA	CATTLE	SAMN46070113	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885842	131419450	444605	24-037576-001	2024	USA	CATTLE	SAMN46070112	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885843	140673736	476662	24-037574-002	2024	USA	CATTLE	SAMN46070111	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885844	85209380	291474	24-037574-001	2024	USA	CATTLE	SAMN46070110	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885845	179949588	610394	24-037573-003	2024	USA	CATTLE	SAMN46070109	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885846	114842890	389855	24-037573-002	2024	USA	CATTLE	SAMN46070108	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885847	169105636	576375	24-037045-002	2024	USA	CATTLE	SAMN46070054	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885848	131059114	444931	24-037573-001	2024	USA	CATTLE	SAMN46070107	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885849	105456177	360886	24-037572-003	2024	USA	CATTLE	SAMN46070106	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885850	133489903	451147	24-037572-002	2024	USA	CATTLE	SAMN46070105	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885851	126348626	427312	24-037572-001	2024	USA	CATTLE	SAMN46070104	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885852	120124967	405576	24-037571-002	2024	USA	CATTLE	SAMN46070103	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885853	138363894	467784	24-037571-001	2024	USA	CATTLE	SAMN46070102	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885854	389535050	1316431	24-037569-001	2024	USA	CATTLE	SAMN46070101	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885855	104975556	356193	24-037560-001	2024	USA	CATTLE	SAMN46070100	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885856	162662901	550299	24-037556-001	2024	USA	CATTLE	SAMN46070099	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885857	122473614	414390	24-037555-001	2024	USA	CATTLE	SAMN46070098	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885858	82969947	284126	24-037045-001	2024	USA	CATTLE	SAMN46070053	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885859	134757445	457291	24-037552-001	2024	USA	CATTLE	SAMN46070097	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885860	105484182	356914	24-037523-002	2024	USA	TURKEY	SAMN46070096	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885861	129016850	435819	24-037523-001	2024	USA	TURKEY	SAMN46070095	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885863	102044025	346481	24-037428-002	2024	USA	CATTLE	SAMN46070093	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885864	119788202	404598	24-037428-001	2024	USA	CATTLE	SAMN46070092	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885865	139771071	472172	24-037427-003	2024	USA	CHICKEN	SAMN46070091	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885866	113021338	381111	24-037427-002	2024	USA	CHICKEN	SAMN46070090	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885867	109227076	368488	24-037427-001	2024	USA	CHICKEN	SAMN46070089	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885868	133121640	449479	24-037420-001	2024	USA	CATTLE	SAMN46070088	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885869	121677818	415312	24-037043-006	2024	USA	CATTLE	SAMN46070052	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885873	111172992	375454	24-037410-013	2024	USA	BOBCAT	SAMN46070084	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	feline
SRR31885874	121821270	413129	24-037410-012	2024	USA	SERVAL	SAMN46070083	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885875	124810660	420224	24-038123-005	2024	USA	CATTLE	SAMN46070147	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885876	134942996	455641	24-038123-004	2024	USA	CATTLE	SAMN46070146	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885877	114274412	384656	24-038123-003	2024	USA	CATTLE	SAMN46070145	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885878	121017029	407861	24-038123-002	2024	USA	CATTLE	SAMN46070144	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885879	122982691	414608	24-038123-001	2024	USA	CATTLE	SAMN46070143	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885880	112309408	377997	24-038000-001	2024	USA	TIGER	SAMN46070142	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885883	177564762	600037	24-037410-010	2024	USA	LYNX	SAMN46070081	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885884	125022260	422412	24-037410-008	2024	USA	MOUNTAIN LION	SAMN46070080	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885885	109884892	371621	24-037410-007	2024	USA	MOUNTAIN LION	SAMN46070079	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885886	17057588	57140	24-037410-006	2024	USA	BOBCAT	SAMN46070078	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	feline
SRR31885887	112211296	379906	24-037031-003	2024	USA	CATTLE	SAMN46070051	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885889	111158136	375595	24-037410-003	2024	USA	SERVAL	SAMN46070076	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885890	97601877	331607	24-037410-002	2024	USA	SERVAL	SAMN46070075	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885891	140712902	475934	24-037410-001	2024	USA	LYNX	SAMN46070074	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
SRR31885892	164452969	556449	24-037399-001	2024	USA	TURKEY	SAMN46070073	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	poultry_wildbird
SRR31885893	67460605	228669	24-037371-003	2024	USA	CATTLE	SAMN46070072	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885894	167473888	565647	24-037371-002	2024	USA	CATTLE	SAMN46070071	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885895	155018289	522906	24-037371-001	2024	USA	CATTLE	SAMN46070070	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885896	171343607	579120	24-037225-067	2024	USA	CATTLE	SAMN46070069	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885897	22696729	76458	24-037225-066	2024	USA	CATTLE	SAMN46070068	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885898	191130498	646771	24-037031-002	2024	USA	CATTLE	SAMN46070050	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885899	123015497	416745	24-037225-065	2024	USA	CATTLE	SAMN46070067	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885900	94905916	321026	24-037225-064	2024	USA	CATTLE	SAMN46070066	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885901	149328716	504638	24-037225-063	2024	USA	CATTLE	SAMN46070065	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885902	158080574	534540	24-037225-062	2024	USA	CATTLE	SAMN46070064	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885903	123976326	422319	24-037051-003	2024	USA	CATTLE	SAMN46070063	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885904	149729626	510558	24-037051-001	2024	USA	CATTLE	SAMN46070062	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885905	101154706	343167	24-037046-007	2024	USA	CATTLE	SAMN46070061	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885906	108570628	367518	24-037046-006	2024	USA	CATTLE	SAMN46070060	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885907	130627420	447063	24-037046-005	2024	USA	CATTLE	SAMN46070059	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	cattle
SRR31885908	115266684	388805	24-038158-002	2024	USA	TIGER	SAMN46070154	WGS	RANDOM	ILLUMINA	NextSeq 2000	PRJNA1102327	other
